Name,Rtg,Pos,Card,Nation,PAC,SHO,PAS,DRI,DEF,PHY,Link
Eliseu,76,LB,gold,Portugal,89,71,73,76,75,65,https://wefut.com/player/14/16862/eliseu
Iago Aspas,76,ST,gold,Spain,81,72,68,81,44,62,https://wefut.com/player/14/16803/iago-aspas
Rhodolfo,76,CB,gold,Brazil,57,53,60,57,79,71,https://wefut.com/player/14/16802/rhodolfo
Giuseppe Biava,76,CB,gold,Italy,56,41,61,48,78,70,https://wefut.com/player/14/16801/giuseppe-biava
Rickie Lambert,76,ST,gold,England,59,77,58,66,48,82,https://wefut.com/player/14/16800/rickie-lambert
Rémy Cabella,76,CAM,gold,France,80,69,70,80,50,47,https://wefut.com/player/14/16717/remy-cabella
Stefan de Vrij,76,CB,gold,Netherlands,66,45,67,67,78,72,https://wefut.com/player/14/16460/stefan-de-vrij
Morata,76,ST,gold,Spain,77,72,50,68,42,74,https://wefut.com/player/14/15589/morata
Domenico Berardi,76,RW,gold,Italy,83,74,67,82,45,59,https://wefut.com/player/14/15588/domenico-berardi
Sílvio,76,RB,gold,Portugal,78,66,72,75,73,72,https://wefut.com/player/14/15556/silvio
Ibrahima Traoré,76,LM,gold,Guinea,87,60,69,83,44,48,https://wefut.com/player/14/15554/ibrahima-traore
Francisco Rodríguez,76,CB,gold,Mexico,64,43,55,56,77,76,https://wefut.com/player/14/15551/francisco-rodriguez
Pizzi,76,CAM,gold,Portugal,81,71,69,82,43,52,https://wefut.com/player/14/15533/pizzi
Sebastian Jung,76,RB,gold,Germany,78,52,73,71,74,67,https://wefut.com/player/14/15532/sebastian-jung
Julian Schieber,76,ST,gold,Germany,76,73,64,73,50,78,https://wefut.com/player/14/15531/julian-schieber
Diego Perotti,76,LW,gold,Argentina,81,69,68,85,42,59,https://wefut.com/player/14/15528/diego-perotti
Jonathan De Guzmán,76,CAM,gold,Netherlands,76,75,75,78,48,58,https://wefut.com/player/14/15525/jonathan-de-guzman
Alessandro Matri,76,ST,gold,Italy,79,71,56,68,44,80,https://wefut.com/player/14/15524/alessandro-matri
Hélder Barbosa,76,LW,gold,Portugal,81,72,70,79,54,60,https://wefut.com/player/14/15523/helder-barbosa
Rolando,76,CB,gold,Portugal,67,52,57,57,78,77,https://wefut.com/player/14/15522/rolando
Tranquillo Barnetta,76,LM,gold,Switzerland,78,70,73,78,55,60,https://wefut.com/player/14/15521/tranquillo-barnetta
Johan Elmander,76,ST,gold,Sweden,72,74,68,71,51,77,https://wefut.com/player/14/15520/johan-elmander
Marko Arnautovic,76,RM,gold,Austria,86,76,72,81,49,72,https://wefut.com/player/14/14136/marko-arnautovic
Douglas,76,CAM,gold,Brazil,52,73,83,76,49,49,https://wefut.com/player/14/13526/douglas
Michael Bradley,76,CM,gold,United States,68,70,75,71,76,76,https://wefut.com/player/14/13468/michael-bradley
Welliton,76,ST,gold,Brazil,86,73,65,73,44,71,https://wefut.com/player/14/13459/welliton
Mohamed Sissoko,76,CDM,gold,Mali,62,63,71,72,79,72,https://wefut.com/player/14/13430/mohamed-sissoko
Diego Perotti,76,LW,gold,Argentina,81,69,68,85,42,59,https://wefut.com/player/14/13429/diego-perotti
Ludovic Obraniak,76,RM,gold,Poland,70,76,77,74,55,61,https://wefut.com/player/14/13428/ludovic-obraniak
Séamus Coleman,76,RB,gold,Republic of Ireland,83,61,74,76,76,68,https://wefut.com/player/14/13279/seamus-coleman
Domenico Berardi,76,RW,gold,Italy,83,74,67,82,45,59,https://wefut.com/player/14/13261/domenico-berardi
Henrique,76,CB,gold,Brazil,63,49,59,63,77,74,https://wefut.com/player/14/12971/henrique
Konstantinos Mitroglou,76,ST,gold,Greece,62,75,60,73,44,78,https://wefut.com/player/14/12970/konstantinos-mitroglou
Mario Santana,76,LM,gold,Argentina,75,73,72,81,53,48,https://wefut.com/player/14/12969/mario-santana
Bibras Natkho,76,CDM,gold,Israel,71,67,78,78,71,60,https://wefut.com/player/14/12968/bibras-natkho
William Kvist,76,CDM,gold,Denmark,67,59,74,62,77,63,https://wefut.com/player/14/12967/william-kvist
Egidio Arévalo Ríos,76,CDM,gold,Uruguay,69,59,71,72,79,62,https://wefut.com/player/14/12436/egidio-arevalo-rios
Leo Baptistao,76,ST,gold,Brazil,77,70,58,82,43,70,https://wefut.com/player/14/12432/leo-baptistao
Marco Borriello,76,ST,gold,Italy,66,74,56,71,44,80,https://wefut.com/player/14/12423/marco-borriello
Ja Cheol Koo,76,CAM,gold,Korea Republic,77,74,73,81,60,58,https://wefut.com/player/14/12388/ja-cheol-koo
Valentin Stocker,76,LM,gold,Italy,79,71,56,68,44,80,https://wefut.com/player/14/12387/alessandro-matri
Welliton,76,ST,gold,Brazil,86,73,65,73,44,71,https://wefut.com/player/14/12386/welliton
Benoît Pedretti,76,CM,gold,France,49,70,78,72,73,66,https://wefut.com/player/14/11840/benoit-pedretti
Hiroshi Kiyotake,76,CAM,gold,Japan,76,71,78,80,39,48,https://wefut.com/player/14/10577/hiroshi-kiyotake
Carlos Bacca,76,ST,gold,Colombia,81,74,58,74,44,70,https://wefut.com/player/14/9951/carlos-bacca
Héctor Canteros,76,CM,gold,Argentina,75,69,78,68,70,57,https://wefut.com/player/14/9746/hector-canteros
Leo Baptistao,76,ST,gold,Brazil,77,70,58,82,43,70,https://wefut.com/player/14/9706/leo-baptistao
Lucas Castro,76,CAM,gold,Argentina,69,69,79,78,63,66,https://wefut.com/player/14/9634/lucas-castro
Stefan Savić,76,CB,gold,Montenegro,67,38,58,61,76,82,https://wefut.com/player/14/9371/stefan-savic
Fernando,76,CDM,gold,Brazil,78,65,69,68,77,70,https://wefut.com/player/14/8804/fernando
Marcos Rojo,76,CB,gold,Argentina,72,52,72,62,77,80,https://wefut.com/player/14/8559/marcos-rojo
Morata,76,ST,gold,Spain,77,72,50,68,42,74,https://wefut.com/player/14/8458/morata
Milan Badelj,76,CM,gold,Croatia,57,64,77,77,71,65,https://wefut.com/player/14/8456/milan-badelj
Aras Özbiliz,76,RM,gold,Armenia,80,79,75,80,42,53,https://wefut.com/player/14/8166/aras-ozbiliz
Heung-Min Son,76,ST,gold,Korea Republic,83,76,67,79,41,62,https://wefut.com/player/14/8164/heung-min-son
Marco van Ginkel,76,CM,gold,Netherlands,78,70,75,76,67,71,https://wefut.com/player/14/8088/marco-van-ginkel
Wilson Eduardo,76,LW,gold,Portugal,82,77,67,77,44,70,https://wefut.com/player/14/8074/wilson-eduardo
Nolito,76,LM,gold,Spain,80,71,71,82,53,53,https://wefut.com/player/14/8021/nolito
Jordy Clasie,76,CM,gold,Netherlands,71,68,77,74,69,52,https://wefut.com/player/14/7979/jordy-clasie
Timm Klose,76,CB,gold,Switzerland,51,42,62,49,78,77,https://wefut.com/player/14/7966/timm-klose
Bibras Natkho,76,CDM,gold,Israel,71,67,78,78,71,60,https://wefut.com/player/14/7769/bibras-natkho
Lorenzo Insigne,76,CF,gold,Italy,89,70,71,84,37,50,https://wefut.com/player/14/7668/lorenzo-insigne
Stefan de Vrij,76,CB,gold,Netherlands,66,45,67,67,78,72,https://wefut.com/player/14/7653/stefan-de-vrij
Marco Höger,76,CDM,gold,Germany,68,67,76,74,76,72,https://wefut.com/player/14/7633/marco-hoger
Pizzi,76,LM,gold,Portugal,81,71,69,82,43,52,https://wefut.com/player/14/7593/pizzi
Daniel Caligiuri,76,LM,gold,Germany,83,70,70,82,48,64,https://wefut.com/player/14/7509/daniel-caligiuri
Fallou Diagne,76,CB,gold,Senegal,74,42,64,71,76,80,https://wefut.com/player/14/7292/fallou-diagne
Portillo,76,CAM,gold,Spain,77,59,73,78,41,48,https://wefut.com/player/14/7219/portillo
Rémy Cabella,76,CAM,gold,France,80,69,70,80,50,47,https://wefut.com/player/14/7148/remy-cabella
Mattia Destro,76,ST,gold,Italy,79,72,60,76,42,75,https://wefut.com/player/14/7113/mattia-destro
Sebastian Jung,76,RB,gold,Germany,78,52,73,71,74,67,https://wefut.com/player/14/6938/sebastian-jung
Iago Aspas,76,ST,gold,Spain,81,72,68,81,44,62,https://wefut.com/player/14/6928/iago-aspas
Artjoms Rudnevs,76,ST,gold,Latvia,81,72,51,62,45,78,https://wefut.com/player/14/6838/artjoms-rudnevs
Nosa,76,CAM,gold,Nigeria,75,65,71,77,69,72,https://wefut.com/player/14/6786/nosa
Osvaldo Alonso,76,CDM,gold,Cuba,83,63,65,72,80,72,https://wefut.com/player/14/6593/osvaldo-alonso
Rúben Micael,76,CM,gold,Portugal,69,71,77,79,60,61,https://wefut.com/player/14/6548/ruben-micael
Xandão,76,CB,gold,Brazil,53,42,57,56,78,78,https://wefut.com/player/14/6541/xandao
Willians,76,CDM,gold,Brazil,74,64,71,74,76,68,https://wefut.com/player/14/6539/willians
Julian Schieber,76,ST,gold,Germany,76,73,64,73,50,78,https://wefut.com/player/14/6516/julian-schieber
Kamil Glik,76,CB,gold,Poland,53,28,49,38,78,78,https://wefut.com/player/14/6466/kamil-glik
Sílvio,76,RB,gold,Portugal,78,66,72,75,73,72,https://wefut.com/player/14/6238/silvio
Parejo,76,CM,gold,Spain,66,66,82,76,60,56,https://wefut.com/player/14/6237/parejo
Bas Dost,76,ST,gold,Netherlands,64,70,54,62,52,80,https://wefut.com/player/14/6102/bas-dost
Ryad Boudebouz,76,RM,gold,Algeria,77,72,77,80,41,46,https://wefut.com/player/14/5971/ryad-boudebouz
Marvin Martin,76,CM,gold,France,72,69,76,76,62,54,https://wefut.com/player/14/5968/marvin-martin
Kevin Großkreutz,76,LM,gold,Germany,80,70,74,72,70,56,https://wefut.com/player/14/5961/kevin-grosskreutz
Mubarak Wakaso,76,LM,gold,Ghana,88,65,75,72,72,67,https://wefut.com/player/14/5959/mubarak-wakaso
Dmitriy Kombarov,76,LB,gold,Russia,77,67,76,71,72,68,https://wefut.com/player/14/5819/dmitriy-kombarov
Christian Noboa,76,CDM,gold,Ecuador,73,70,79,77,72,72,https://wefut.com/player/14/5815/christian-noboa
Arribas,76,CB,gold,Spain,58,35,58,51,78,74,https://wefut.com/player/14/5798/henrique
Carlos Zambrano,76,CB,gold,Peru,70,48,66,64,75,77,https://wefut.com/player/14/5771/carlos-zambrano
Alberto Paloschi,76,ST,gold,Italy,79,67,53,72,45,79,https://wefut.com/player/14/5737/alberto-paloschi
Christian Träsch,76,RB,gold,Germany,73,61,75,68,76,68,https://wefut.com/player/14/5730/christian-trasch
Leroy Fer,76,CM,gold,Netherlands,75,70,73,72,75,85,https://wefut.com/player/14/5591/leroy-fer
Roman Neustädter,76,CDM,gold,Germany,63,55,72,67,76,72,https://wefut.com/player/14/5581/roman-neustadter
Mikel San José,76,CB,gold,Spain,60,43,68,57,76,82,https://wefut.com/player/14/5481/mikel-san-jose
Mariano,76,RB,gold,Brazil,88,61,77,77,73,66,https://wefut.com/player/14/5447/mariano
Adrien,76,CM,gold,Portugal,66,75,76,77,71,65,https://wefut.com/player/14/5419/adrien
Gylfi Sigurðsson,76,CAM,gold,Iceland,68,80,75,71,56,64,https://wefut.com/player/14/5354/gylfi-sigurdsson
Ricky van Wolfswinkel,76,ST,gold,Netherlands,70,72,55,72,51,75,https://wefut.com/player/14/5341/ricky-van-wolfswinkel
Lucas Pratto,76,ST,gold,Argentina,72,74,59,69,50,80,https://wefut.com/player/14/5290/lucas-pratto
Marko Arnautovic,76,RM,gold,Austria,86,76,72,81,49,72,https://wefut.com/player/14/5286/marko-arnautovic
Nolan Roux,76,ST,gold,France,72,78,67,71,49,73,https://wefut.com/player/14/5245/nolan-roux
Jean-Armel Kana-Biyik,76,CB,gold,Cameroon,71,32,51,47,77,77,https://wefut.com/player/14/5244/jean-armel-kana-biyik
Ibrahima Traoré,76,LM,gold,Guinea,87,60,69,83,44,48,https://wefut.com/player/14/5227/ibrahima-traore
Diego Perotti,76,LW,gold,Argentina,81,69,68,85,42,59,https://wefut.com/player/14/5223/diego-perotti
Maximiliano Moralez,76,CF,gold,Argentina,89,71,80,85,45,44,https://wefut.com/player/14/5219/maximiliano-moralez
Yohan Mollo,76,LW,gold,France,89,68,72,78,45,64,https://wefut.com/player/14/5197/yohan-mollo
Nils Petersen,76,ST,gold,Germany,73,71,57,69,47,74,https://wefut.com/player/14/5146/nils-petersen
Konstantinos Mitroglou,76,ST,gold,Greece,62,75,60,73,44,78,https://wefut.com/player/14/5115/konstantinos-mitroglou
Valentin Stocker,76,LM,gold,Switzerland,81,72,71,76,67,73,https://wefut.com/player/14/5044/valentin-stocker
Håvard Nordtveit,76,CDM,gold,Norway,72,51,72,64,78,76,https://wefut.com/player/14/5008/havard-nordtveit
Jamel Saihi,76,CDM,gold,Tunisia,60,53,72,73,74,64,https://wefut.com/player/14/5007/jamel-saihi
Ja Cheol Koo,76,CAM,gold,Korea Republic,77,74,73,81,60,58,https://wefut.com/player/14/4922/ja-cheol-koo
Henrique,76,CB,gold,Brazil,63,49,59,72,79,62,https://wefut.com/player/14/4912/egidio-arevalo-rios
Vassilis Torosidis,76,RB,gold,Greece,76,58,76,68,74,78,https://wefut.com/player/14/4850/vassilis-torosidis
Rhodolfo,76,CB,gold,Brazil,57,53,60,57,79,71,https://wefut.com/player/14/4760/rhodolfo
Paulão,76,CB,gold,Brazil,57,45,58,45,78,77,https://wefut.com/player/14/4676/paulao
Dame N'Doye,76,ST,gold,Senegal,76,75,59,73,50,80,https://wefut.com/player/14/4675/dame-n-doye
Youssouf Mulumbu,76,CDM,gold,DR Congo,67,56,71,72,77,68,https://wefut.com/player/14/4595/youssouf-mulumbu
Antunes,76,LB,gold,Portugal,84,69,74,73,74,61,https://wefut.com/player/14/4531/antunes
Danilo Dias,76,RW,gold,Brazil,84,72,72,79,47,58,https://wefut.com/player/14/4502/danilo-dias
Papa Kouli Diop,76,CDM,gold,Senegal,68,62,70,67,78,77,https://wefut.com/player/14/4496/papa-kouli-diop
Alain Traoré,76,CF,gold,Burkina Faso,77,78,72,75,63,63,https://wefut.com/player/14/4448/alain-traore
Abel Aguilar,76,CDM,gold,Colombia,54,64,73,66,74,77,https://wefut.com/player/14/4433/abel-aguilar
Chico,76,CB,gold,Spain,65,33,51,62,78,74,https://wefut.com/player/14/4425/chico
Jonathan De Guzmán,76,CAM,gold,Netherlands,76,75,75,78,48,58,https://wefut.com/player/14/4348/jonathan-de-guzman
Alessandro Matri,76,ST,gold,Italy,79,71,56,68,44,80,https://wefut.com/player/14/4337/alessandro-matri
Welliton,76,ST,gold,Brazil,86,73,65,73,44,71,https://wefut.com/player/14/4234/welliton
Augusto Matías Fernández,76,RM,gold,Argentina,73,66,73,76,49,61,https://wefut.com/player/14/4232/augusto-matias-fernandez
Manuel Iturra,76,CDM,gold,Chile,71,51,75,70,73,58,https://wefut.com/player/14/4230/manuel-iturra
Stefan Aigner,76,RM,gold,Germany,85,68,74,76,52,73,https://wefut.com/player/14/4207/stefan-aigner
Pontus Wernbloom,76,CDM,gold,Sweden,61,63,70,66,75,76,https://wefut.com/player/14/4196/pontus-wernbloom
Adrián Ramos,76,ST,gold,Colombia,85,68,67,75,48,85,https://wefut.com/player/14/4179/adrian-ramos
Yura Movsisyan,76,ST,gold,Armenia,86,73,43,75,48,74,https://wefut.com/player/14/4120/yura-movsisyan
Hélder Barbosa,76,LW,gold,Portugal,81,72,70,79,54,60,https://wefut.com/player/14/4080/helder-barbosa
Humberto Suazo,76,ST,gold,Chile,74,76,74,78,55,66,https://wefut.com/player/14/4009/humberto-suazo
Niklas Moisander,76,CB,gold,Finland,66,47,71,69,76,78,https://wefut.com/player/14/3863/niklas-moisander
Marco Andreolli,76,CB,gold,Italy,69,34,50,43,77,79,https://wefut.com/player/14/3857/marco-andreolli
Egidio Arévalo Ríos,76,CDM,gold,Uruguay,69,59,71,72,79,65,https://wefut.com/player/14/3771/diego-valeri
Stephen Ireland,76,CAM,gold,Republic of Ireland,74,66,71,76,57,48,https://wefut.com/player/14/3616/stephen-ireland
Lee Cattermole,76,CDM,gold,England,69,62,71,68,78,68,https://wefut.com/player/14/3505/lee-cattermole
Rafinha,76,RB,gold,Brazil,79,52,77,79,72,61,https://wefut.com/player/14/3380/rafinha
Jardel,76,CB,gold,Brazil,54,40,55,53,78,77,https://wefut.com/player/14/3369/jardel
Viktor Fayzulin,76,LW,gold,Russia,79,65,78,77,48,43,https://wefut.com/player/14/3257/viktor-fayzulin
Didier Digard,76,CDM,gold,France,65,58,68,70,75,74,https://wefut.com/player/14/3148/didier-digard
Charles N'Zogbia,76,CAM,gold,France,86,73,69,84,52,53,https://wefut.com/player/14/3099/charles-n-zogbia
Steven Fletcher,76,ST,gold,Scotland,71,68,60,72,46,82,https://wefut.com/player/14/3074/steven-fletcher
Marcell Jansen,76,LB,gold,Germany,80,69,75,74,76,71,https://wefut.com/player/14/3045/marcell-jansen
Douglas,76,CAM,gold,Brazil,52,73,83,76,49,49,https://wefut.com/player/14/3008/douglas
Nicolas Lombaerts,76,CB,gold,Belgium,47,52,72,57,77,80,https://wefut.com/player/14/2920/nicolas-lombaerts
Rolando,76,CB,gold,Portugal,67,52,57,57,78,77,https://wefut.com/player/14/2855/rolando
Borges,76,ST,gold,Brazil,67,74,59,73,45,81,https://wefut.com/player/14/2707/borges
David Abraham,76,CB,gold,Argentina,75,59,60,58,75,77,https://wefut.com/player/14/2703/david-abraham
Arouca,76,CM,gold,Brazil,75,64,73,78,76,70,https://wefut.com/player/14/2672/arouca
Alaixys Romao,76,CDM,gold,Togo,71,54,72,67,75,77,https://wefut.com/player/14/2649/alaixys-romao
Jurado,76,CAM,gold,Spain,72,70,73,83,42,52,https://wefut.com/player/14/2647/jurado
Steven Taylor,76,CB,gold,England,59,39,56,46,78,76,https://wefut.com/player/14/2631/steven-taylor
Lucas Biglia,76,CM,gold,Argentina,54,63,78,77,74,62,https://wefut.com/player/14/2622/lucas-biglia
William Kvist,76,CDM,gold,Denmark,67,59,74,62,77,63,https://wefut.com/player/14/2587/william-kvist
Oribe Peralta,76,ST,gold,Mexico,77,74,64,73,46,78,https://wefut.com/player/14/2575/oribe-peralta
Mohamed Sissoko,76,CDM,gold,Mali,62,63,71,72,79,72,https://wefut.com/player/14/2479/mohamed-sissoko
Francisco Rodríguez,76,CB,gold,Mexico,64,43,55,56,77,76,https://wefut.com/player/14/2399/francisco-rodriguez
Cristian Săpunaru,76,RB,gold,Romania,67,59,71,62,78,78,https://wefut.com/player/14/2373/cristian-sapunaru
Diego Valeri,76,CAM,gold,Argentina,71,72,75,77,51,56,https://wefut.com/player/14/2341/federico-insua
Michael Bradley,76,CM,gold,United States,68,70,75,71,76,76,https://wefut.com/player/14/2339/michael-bradley
Marcel Schäfer,76,LB,gold,Germany,77,70,79,73,74,70,https://wefut.com/player/14/2291/marcel-schafer
Manuel Pasqual,76,LM,gold,Italy,73,61,77,74,74,69,https://wefut.com/player/14/2261/manuel-pasqual
Àngel Rangel,76,RB,gold,Spain,65,55,76,73,76,76,https://wefut.com/player/14/2253/angel-rangel
Darío Cvitanich,76,ST,gold,Argentina,72,73,67,76,46,75,https://wefut.com/player/14/2213/dario-cvitanich
Rafael Sóbis,76,CF,gold,Brazil,74,74,70,78,43,61,https://wefut.com/player/14/2185/rafael-sobis
Avraam Papadopoulos,76,CB,gold,Greece,75,48,60,57,78,78,https://wefut.com/player/14/2016/avraam-papadopoulos
Wes Hoolahan,76,CAM,gold,Republic of Ireland,71,67,71,81,50,59,https://wefut.com/player/14/2006/wes-hoolahan
Amauri,76,ST,gold,Italy,55,72,59,76,45,88,https://wefut.com/player/14/1984/amauri
Giuseppe Mascara,76,LW,gold,Italy,77,76,75,79,46,64,https://wefut.com/player/14/1974/giuseppe-mascara
Diego Castro,76,LM,gold,Spain,81,73,70,82,50,58,https://wefut.com/player/14/1871/diego-castro
Leandro Romagnoli,76,CAM,gold,Argentina,77,69,75,83,56,58,https://wefut.com/player/14/1687/leandro-romagnoli
Alessandro Lucarelli,76,CB,gold,Italy,54,51,57,44,79,74,https://wefut.com/player/14/1656/alessandro-lucarelli
Leon Britton,76,CM,gold,England,71,51,79,76,71,52,https://wefut.com/player/14/1599/leon-britton
Blerim Džemaili,76,CM,gold,Switzerland,77,68,76,73,70,66,https://wefut.com/player/14/1414/blerim-dzemaili
Kléber,76,ST,gold,Brazil,77,72,71,76,58,76,https://wefut.com/player/14/1397/kleber
Diego Tardelli,76,CAM,gold,Brazil,86,72,73,81,47,67,https://wefut.com/player/14/1396/diego-tardelli
Diego Lugano,76,CB,gold,Uruguay,31,48,50,34,76,78,https://wefut.com/player/14/1391/diego-lugano
Ludovic Obraniak,76,RM,gold,Poland,70,76,77,74,55,61,https://wefut.com/player/14/1345/ludovic-obraniak
Giuseppe Biava,76,CB,gold,Italy,56,41,61,48,78,70,https://wefut.com/player/14/1258/giuseppe-biava
Stijn Schaars,76,CM,gold,Netherlands,51,71,78,74,72,62,https://wefut.com/player/14/1256/stijn-schaars
Sergio García,76,ST,gold,Spain,76,74,68,80,45,58,https://wefut.com/player/14/1200/sergio-garcia
Edu Dracena,76,CB,gold,Brazil,53,51,55,54,76,82,https://wefut.com/player/14/1183/edu-dracena
Emmanuel Eboué,76,RB,gold,Ivory Coast,83,63,71,77,74,74,https://wefut.com/player/14/1141/emmanuel-eboue
Federico Insúa,76,CAM,gold,Argentina,67,69,73,76,51,56,https://wefut.com/player/14/2341/federico-insua
Sulley Muntari,76,CM,gold,Ghana,71,75,76,74,78,78,https://wefut.com/player/14/1113/sulley-muntari
Marco Borriello,76,ST,gold,Italy,66,74,56,71,44,80,https://wefut.com/player/14/1106/marco-borriello
Rod Fanni,76,RB,gold,France,85,53,72,68,76,72,https://wefut.com/player/14/1010/rod-fanni
Maximiliano Rodríguez,76,LW,gold,Argentina,83,74,73,78,54,62,https://wefut.com/player/14/917/maximiliano-rodriguez
Daniele Conti,76,CM,gold,Italy,55,71,83,68,72,65,https://wefut.com/player/14/849/daniele-conti
Zoran Tošić,76,RM,gold,Serbia,87,74,73,85,40,56,https://wefut.com/player/14/846/zoran-tosic
Sergio Bernardo Almirón,76,CM,gold,Argentina,51,74,82,73,68,63,https://wefut.com/player/14/829/sergio-bernardo-almiron
Massimo Ambrosini,76,CDM,gold,Italy,57,61,76,71,79,85,https://wefut.com/player/14/669/massimo-ambrosini
Tranquillo Barnetta,76,LM,gold,Switzerland,78,70,73,78,55,60,https://wefut.com/player/14/643/tranquillo-barnetta
Jérémie Aliadiere,76,ST,gold,France,81,72,62,74,45,64,https://wefut.com/player/14/641/jeremie-aliadiere
Matthew Etherington,76,LM,gold,England,75,69,79,79,52,56,https://wefut.com/player/14/545/matthew-etherington
Juan,76,CB,gold,Brazil,53,40,56,48,78,77,https://wefut.com/player/14/447/juan
Jonas Olsson,76,CB,gold,Sweden,53,56,67,51,79,78,https://wefut.com/player/14/442/jonas-olsson
Andreas Ivanschitz,76,CAM,gold,Austria,69,75,77,73,49,58,https://wefut.com/player/14/391/andreas-ivanschitz
