Name,Rtg,Pos,Card,Nation,PAC,SHO,PAS,DRI,DEF,PHY,Link
James Vaughan,70,ST,silver,England,80,69,55,66,41,74,https://wefut.com/player/15/2422/james-vaughan
Jordan Remacle,70,LM,silver,Belgium,74,65,69,73,28,53,https://wefut.com/player/15/2421/jordan-remacle
Billy Sharp,70,ST,silver,England,66,69,59,68,41,72,https://wefut.com/player/15/2384/billy-sharp
Danielson,70,CB,silver,Brazil,54,42,48,49,70,68,https://wefut.com/player/15/2382/danielson
James Perch,70,RB,silver,England,67,48,65,65,70,68,https://wefut.com/player/15/2380/james-perch
Uğur Uçar,70,RB,silver,Turkey,74,37,63,69,70,69,https://wefut.com/player/15/2357/ugur-ucar
Steve Colpaert,70,CB,silver,Belgium,72,32,51,55,71,71,https://wefut.com/player/15/2353/steve-colpaert
Liam Ridgewell,70,CB,silver,England,71,45,57,60,70,73,https://wefut.com/player/15/2324/liam-ridgewell
Tiberio Guarente,70,CM,silver,Italy,57,63,71,67,64,66,https://wefut.com/player/15/2308/tiberio-guarente
Nicola Pozzi,70,ST,silver,Italy,71,69,59,68,30,63,https://wefut.com/player/15/2289/nicola-pozzi
Néstor Ortigoza,70,CM,silver,Paraguay,45,58,70,66,67,70,https://wefut.com/player/15/2253/nestor-ortigoza
Willem Janssen,70,CAM,silver,Netherlands,65,70,67,68,60,77,https://wefut.com/player/15/2157/willem-janssen
Mišo Brečko,70,RB,silver,Slovenia,70,41,59,66,70,70,https://wefut.com/player/15/2128/miso-brecko
Pablo Ledesma,70,CM,silver,Argentina,58,61,70,71,65,71,https://wefut.com/player/15/2100/pablo-ledesma
Simone Bentivoglio,70,CM,silver,Italy,68,62,69,66,61,75,https://wefut.com/player/15/2082/simone-bentivoglio
Matty Fryatt,70,ST,silver,England,67,70,62,70,35,68,https://wefut.com/player/15/2072/matty-fryatt
Markus Steinhöfer,70,RB,silver,Germany,71,60,64,71,69,70,https://wefut.com/player/15/2071/markus-steinhofer
Djamel Mesbah,70,LB,silver,Algeria,77,56,67,69,67,69,https://wefut.com/player/15/2069/djamel-mesbah
Moritz Stoppelkamp,70,RM,silver,Germany,78,66,64,71,53,72,https://wefut.com/player/15/2068/moritz-stoppelkamp
Carlitos,70,LW,silver,Portugal,74,62,67,75,38,62,https://wefut.com/player/15/1951/carlitos
Luis Gabriel Rey,70,ST,silver,Colombia,50,71,62,69,33,70,https://wefut.com/player/15/1942/luis-gabriel-rey
Lewis Buxton,70,RB,silver,England,72,46,62,64,70,75,https://wefut.com/player/15/1921/lewis-buxton
Piotr Celeban,70,RB,silver,Poland,72,58,50,58,73,74,https://wefut.com/player/15/1891/piotr-celeban
Richard Stearman,70,CB,silver,England,59,38,46,48,71,71,https://wefut.com/player/15/1877/richard-stearman
Nicky Bailey,70,CDM,silver,England,66,64,69,67,65,78,https://wefut.com/player/15/1857/nicky-bailey
Nikos Spyropoulos,70,LB,silver,Greece,72,46,64,65,70,69,https://wefut.com/player/15/1843/nikos-spyropoulos
Hernán Encina,70,RM,silver,Argentina,73,66,68,73,65,56,https://wefut.com/player/15/1829/hernan-encina
Magnus Wolff Eikrem,70,CM,silver,Norway,73,67,70,72,54,63,https://wefut.com/player/15/1818/magnus-wolff-eikrem
Koen Persoons,70,CM,silver,Belgium,70,61,65,68,66,74,https://wefut.com/player/15/1738/koen-persoons
Kris Stadsgaard,70,CB,silver,Denmark,60,42,56,40,71,73,https://wefut.com/player/15/1713/kris-stadsgaard
Sam Ricketts,70,RB,silver,Wales,59,52,60,62,71,75,https://wefut.com/player/15/1697/sam-ricketts
Kevin Doyle,70,ST,silver,Republic of Ireland,72,68,66,71,36,73,https://wefut.com/player/15/1646/kevin-doyle
Daniele Corvia,70,ST,silver,Italy,76,68,50,66,38,74,https://wefut.com/player/15/1638/daniele-corvia
Francesco Magnanelli,70,CDM,silver,Italy,68,53,70,64,64,73,https://wefut.com/player/15/1626/francesco-magnanelli
Marco Biagianti,70,CDM,silver,Italy,60,61,70,69,67,69,https://wefut.com/player/15/1624/marco-biagianti
Jean Beausejour,70,LB,silver,Chile,79,64,70,75,67,67,https://wefut.com/player/15/1611/dariusz-dudka
Spartak Gogniev,70,ST,silver,Russia,76,71,54,68,36,72,https://wefut.com/player/15/1564/spartak-gogniev
Alexey Kozlov,70,RB,silver,Russia,62,42,61,57,70,75,https://wefut.com/player/15/1536/alexey-kozlov
Jonathan Valle,70,LW,silver,Spain,63,66,70,73,37,48,https://wefut.com/player/15/1505/jonathan-valle
Lopez Garai,70,CDM,silver,Spain,38,52,66,57,66,73,https://wefut.com/player/15/1468/lopez-garai
Pedro Ríos,70,RM,silver,Spain,73,68,68,73,33,55,https://wefut.com/player/15/1454/pedro-rios
Selçuk Şahin,70,CDM,silver,Turkey,61,60,68,68,68,73,https://wefut.com/player/15/1386/selcuk-sahin
Darío Verón,70,CB,silver,Paraguay,57,52,57,58,69,75,https://wefut.com/player/15/1260/dario-veron
Carl Medjani,70,CB,silver,Algeria,55,45,50,50,71,74,https://wefut.com/player/15/1230/carl-medjani
Walter Erviti,70,CM,silver,Argentina,69,58,71,73,64,56,https://wefut.com/player/15/1173/walter-erviti
Billy Jones,70,RB,silver,England,72,54,61,70,70,71,https://wefut.com/player/15/1129/billy-jones
Jesper Jørgensen,70,CM,silver,Denmark,68,68,66,67,57,74,https://wefut.com/player/15/1076/jesper-jorgensen
Valerio Di Cesare,70,CB,silver,Italy,55,38,37,41,72,72,https://wefut.com/player/15/1063/valerio-di-cesare
Mike Magee,70,ST,silver,United States,70,69,65,69,46,69,https://wefut.com/player/15/1021/mike-magee
Kim Jin Kyu,70,CB,silver,Korea Republic,40,65,51,55,72,78,https://wefut.com/player/15/988/kim-jin-kyu
Michael Liendl,70,CAM,silver,Austria,69,68,71,71,50,65,https://wefut.com/player/15/953/michael-liendl
Rasmus Würtz,70,CM,silver,Denmark,58,66,62,66,74,76,https://wefut.com/player/15/917/rasmus-wurtz
Fehmi Emre Güngör,70,CB,silver,Turkey,64,32,52,54,71,76,https://wefut.com/player/15/907/fehmi-emre-gungor
Yiğit İncedemir,70,CB,silver,Turkey,52,44,63,51,70,77,https://wefut.com/player/15/899/yigit-incedemir
Serkan Balcı,70,RB,silver,Turkey,85,52,67,74,66,74,https://wefut.com/player/15/894/serkan-balci
Giandomenico Mesto,70,RB,silver,Italy,76,63,69,69,67,72,https://wefut.com/player/15/879/giandomenico-mesto
Benjamin De Ceulaer,70,LM,silver,Belgium,79,70,66,74,33,67,https://wefut.com/player/15/872/benjamin-de-ceulaer
Steven Whittaker,70,RB,silver,Scotland,72,57,66,67,69,77,https://wefut.com/player/15/867/steven-whittaker
Marco Donadel,70,CM,silver,Italy,60,60,68,66,65,69,https://wefut.com/player/15/865/marco-donadel
Cédric Kanté,70,CB,silver,Mali,54,45,54,49,70,72,https://wefut.com/player/15/803/cedric-kante
Dariusz Dudka,70,CB,silver,Poland,63,55,66,68,45,65,https://wefut.com/player/15/735/jandro
Claudio Terzi,70,CB,silver,Italy,60,45,47,50,73,72,https://wefut.com/player/15/632/claudio-terzi
Karl Henry,70,CDM,silver,England,55,56,64,65,69,80,https://wefut.com/player/15/617/karl-henry
Steven Caldwell,70,CB,silver,Scotland,53,34,49,53,71,76,https://wefut.com/player/15/597/steven-caldwell
Anton Ferdinand,70,CB,silver,England,72,40,50,52,74,72,https://wefut.com/player/15/543/anton-ferdinand
Mijat Marić,70,CB,silver,Switzerland,51,54,59,45,72,77,https://wefut.com/player/15/504/mijat-maric
Justin Mapp,70,RM,silver,United States,79,58,68,72,36,58,https://wefut.com/player/15/502/justin-mapp
Øyvind Storflor,70,RW,silver,Norway,81,61,73,66,41,62,https://wefut.com/player/15/438/oyvind-storflor
Olivier Deschacht,70,LB,silver,Belgium,65,40,58,54,72,71,https://wefut.com/player/15/394/olivier-deschacht
Uğur İnceman,70,CDM,silver,Turkey,63,61,69,65,68,70,https://wefut.com/player/15/382/ugur-inceman
Hanno Balitsch,70,CDM,silver,Germany,53,55,62,59,72,76,https://wefut.com/player/15/365/hanno-balitsch
Roberto Guana,70,CM,silver,Italy,60,60,73,65,64,63,https://wefut.com/player/15/354/roberto-guana
Thorben Marx,70,CDM,silver,Germany,49,64,65,64,70,77,https://wefut.com/player/15/353/thorben-marx
Matteo Brighi,70,CM,silver,Italy,59,64,70,68,62,69,https://wefut.com/player/15/348/matteo-brighi
Daniele Cacia,70,ST,silver,Italy,71,69,53,64,29,63,https://wefut.com/player/15/327/daniele-cacia
Gary Caldwell,70,CB,silver,Scotland,37,33,54,55,70,73,https://wefut.com/player/15/324/gary-caldwell
Romeo Castelen,70,RM,silver,Netherlands,81,60,65,75,26,53,https://wefut.com/player/15/279/romeo-castelen
Lomana LuaLua,70,CF,silver,DR Congo,69,67,69,75,29,60,https://wefut.com/player/15/177/lomana-lualua
Emmerson Boyce,70,CB,silver,Barbados,63,56,56,62,71,73,https://wefut.com/player/15/151/emmerson-boyce
Stefan Ishizaki,70,RM,silver,Sweden,65,64,70,72,43,65,https://wefut.com/player/15/141/stefan-ishizaki
Diogo Valente,70,LW,silver,Portugal,79,62,65,72,46,64,https://wefut.com/player/15/66/diogo-valente
Felipe,70,CB,silver,Brazil,52,39,58,60,72,64,https://wefut.com/player/15/23/felipe
Guy Demel,70,RB,silver,Ivory Coast,59,42,62,66,73,77,https://wefut.com/player/15/9/guy-demel
Simon Tibbling,69,RM,motm,Sweden,73,58,70,74,54,53,https://wefut.com/player/15/14867/simon-tibbling
Patrick Bamford,69,RW,motm,England,73,72,60,66,38,64,https://wefut.com/player/15/13351/patrick-bamford
Nathan Burns,69,ST,purple,Australia,84,71,70,68,47,63,https://wefut.com/player/15/14441/nathan-burns
Dean Lewington,69,LB,purple,England,62,37,62,59,68,82,https://wefut.com/player/15/14412/dean-lewington
Callum Wilson,69,ST,purple,England,92,71,54,69,30,69,https://wefut.com/player/15/14409/callum-wilson
Michael Rangel,69,ST,silverif,Colombia,69,75,52,64,31,75,https://wefut.com/player/15/17408/michael-rangel
Kyle Bennett,69,LM,silverif,England,84,66,66,75,35,60,https://wefut.com/player/15/17407/kyle-bennett
Lee Wallace,69,LB,silverif,Scotland,83,41,58,65,65,86,https://wefut.com/player/15/17397/lee-wallace
Pa-Modou Kah,69,CB,silverif,Norway,71,45,48,56,69,85,https://wefut.com/player/15/17220/pa-modou-kah
Jordan Lukaku,69,LB,silverif,Belgium,83,55,63,72,70,74,https://wefut.com/player/15/17219/jordan-lukaku
Maxime Chanot,69,CB,silverif,Luxemburg,60,43,46,45,70,75,https://wefut.com/player/15/17046/maxime-chanot
Daniel Briceño,69,CB,silverif,Colombia,58,27,38,46,74,71,https://wefut.com/player/15/15636/daniel-briceno
Marvin Ogunjimi,69,ST,silverif,Belgium,75,71,58,64,30,67,https://wefut.com/player/15/15186/marvin-ogunjimi
Ethan Finlay,69,RM,silverif,United States,89,74,65,71,45,65,https://wefut.com/player/15/15178/ethan-finlay
Christopher Forrester,69,RM,silverif,Republic of Ireland,82,67,70,66,37,57,https://wefut.com/player/15/14884/christopher-forrester
Fanendo Adi,69,ST,silverif,Nigeria,77,71,45,68,32,80,https://wefut.com/player/15/14877/fanendo-adi
Lee Jae Sung,69,CM,silverif,Korea Republic,70,55,71,65,57,67,https://wefut.com/player/15/14875/lee-jae-sung
Yun Young Sun,69,CB,silverif,Korea Republic,85,34,50,51,70,88,https://wefut.com/player/15/14871/yun-young-sun
Viktor Claesson,69,CAM,silverif,Sweden,73,69,71,69,44,66,https://wefut.com/player/15/14712/viktor-claesson
Tommy Høiland,69,ST,silverif,Norway,83,75,50,69,38,75,https://wefut.com/player/15/14461/tommy-hoiland
James Tavernier,69,RWB,silverif,England,80,67,63,67,67,71,https://wefut.com/player/15/14332/james-tavernier
Joe Garner,69,ST,silverif,England,78,77,56,68,40,72,https://wefut.com/player/15/14228/joe-garner
Sébastien Haller,69,ST,silverif,France,78,76,47,60,30,65,https://wefut.com/player/15/14073/sebastien-haller
Jonathan Mensah,69,CB,silverif,Ghana,57,37,47,48,71,76,https://wefut.com/player/15/13595/jonathan-mensah
Thomas Matton,69,LM,silverif,Belgium,52,69,71,71,37,58,https://wefut.com/player/15/13180/thomas-matton
Leiton Jiménez,69,CB,silverif,Colombia,73,55,55,63,70,80,https://wefut.com/player/15/13111/leiton-jimenez
Mick van Buren,69,ST,purple,Netherlands,84,71,62,76,31,60,https://wefut.com/player/15/13071/alessandro-sgrigna
Kenny McLean,69,CM,silverif,Scotland,73,68,68,71,48,67,https://wefut.com/player/15/13067/kenny-mclean
Franck Etoundi,69,ST,silverif,Cameroon,78,65,59,64,39,80,https://wefut.com/player/15/12861/franck-etoundi
Dániel Tőzsér,69,CM,silverrare,Hungary,49,71,75,65,63,69,https://wefut.com/player/15/17864/daniel-tozser
Anthony Martial,69,ST,silverrare,France,87,67,47,70,28,59,https://wefut.com/player/15/17862/anthony-martial
Konstantinos Stafylidis,69,LB,silverrare,Greece,88,51,64,72,65,55,https://wefut.com/player/15/17797/konstantinos-stafylidis
Vadillo,69,RM,silverrare,Spain,88,59,60,82,30,58,https://wefut.com/player/15/17796/vadillo
Luís Martins,69,LB,silverrare,Portugal,75,64,68,70,67,64,https://wefut.com/player/15/17795/luis-martins
Lee Keun Ho,69,ST,silverrare,Korea Republic,89,63,57,70,31,62,https://wefut.com/player/15/17653/lee-keun-ho
Sercan Yıldırım,69,RM,silverrare,Turkey,86,67,57,74,29,59,https://wefut.com/player/15/17652/sercan-yildirim
Román Torres,69,CB,silverrare,Panama,57,44,48,45,69,78,https://wefut.com/player/15/17651/roman-torres
Daniel Larsson,69,ST,silverrare,Sweden,88,64,62,69,32,71,https://wefut.com/player/15/17499/daniel-larsson
Sandro Wagner,69,ST,silverrare,Germany,65,70,58,63,36,72,https://wefut.com/player/15/17497/sandro-wagner
Sébastien Roudet,69,CM,silverrare,France,67,67,75,74,50,61,https://wefut.com/player/15/17333/sebastien-roudet
Waldo Ponce,69,CB,silverrare,Chile,34,46,51,46,66,84,https://wefut.com/player/15/17173/waldo-ponce
Ronnie Schwartz,69,ST,silverrare,Denmark,87,73,49,64,29,65,https://wefut.com/player/15/17172/ronnie-schwartz
Vitaliy Dyakov,69,CB,silverrare,Russia,65,57,47,45,70,74,https://wefut.com/player/15/17170/vitaliy-dyakov
Guirane N'Daw,69,CDM,silverrare,Senegal,46,59,63,62,70,83,https://wefut.com/player/15/16995/guirane-n-daw
Yaya Sanogo,69,ST,silverrare,France,75,65,53,64,30,68,https://wefut.com/player/15/16888/yaya-sanogo
Ailton,69,ST,silverrare,Brazil,75,68,50,78,34,57,https://wefut.com/player/15/16789/ailton
Hasan Kabze,69,ST,silverrare,Turkey,55,73,68,71,33,64,https://wefut.com/player/15/16596/hasan-kabze
Álvaro Ramos,69,RW,silverrare,Chile,91,66,54,72,36,61,https://wefut.com/player/15/16595/alvaro-ramos
Jakub Kosecki,69,LM,silverrare,Poland,92,65,58,77,42,52,https://wefut.com/player/15/16591/jakub-kosecki
Darío Burbano,69,LM,silverrare,Colombia,88,68,61,76,32,59,https://wefut.com/player/15/16067/dario-burbano
Richairo Živković,69,ST,silverrare,Netherlands,79,72,55,67,30,56,https://wefut.com/player/15/16061/richairo-zivkovic
Ezequiel Rescaldani,69,ST,silverrare,Argentina,51,71,47,62,34,69,https://wefut.com/player/15/16059/ezequiel-rescaldani
Ricardo Noir,69,RW,silverrare,Argentina,91,65,60,72,37,64,https://wefut.com/player/15/16055/ricardo-noir
Ivan Santini,69,ST,silverrare,Croatia,64,71,48,59,33,81,https://wefut.com/player/15/16053/ivan-santini
Claudio Pérez,69,CB,silverrare,Argentina,34,31,35,34,69,82,https://wefut.com/player/15/16051/claudio-perez
Diego Novaretti,69,CB,silverrare,Argentina,55,31,52,40,72,77,https://wefut.com/player/15/16050/diego-novaretti
Rubén Ramírez,69,ST,silverrare,Argentina,50,71,55,63,32,71,https://wefut.com/player/15/16047/ruben-ramirez
Bryan Linssen,69,RW,silverrare,Netherlands,81,74,59,72,40,63,https://wefut.com/player/15/16046/bryan-linssen
Georgios Samaras,69,ST,silverrare,Greece,79,66,65,72,31,74,https://wefut.com/player/15/15750/georgios-samaras
Konstantinos Stafylidis,69,LB,silverrare,Greece,88,51,64,72,65,55,https://wefut.com/player/15/15567/konstantinos-stafylidis
Nicolas Benezet,69,LM,silverrare,France,90,61,63,74,28,45,https://wefut.com/player/15/15566/nicolas-benezet
Guido Marilungo,69,ST,silverrare,Italy,81,66,66,79,28,61,https://wefut.com/player/15/15561/guido-marilungo
Jonathan Pereira,69,ST,silverrare,Spain,88,64,54,80,28,50,https://wefut.com/player/15/15556/jonathan-pereira
Markus Suttner,69,LB,silverrare,Austria,82,56,60,73,68,73,https://wefut.com/player/15/15555/markus-suttner
Raphael Holzhauser,69,CM,silverrare,Austria,52,57,72,67,63,74,https://wefut.com/player/15/15250/raphael-holzhauser
Rafał Wolski,69,CAM,silverrare,Poland,72,63,68,76,33,57,https://wefut.com/player/15/15249/rafal-wolski
Thomas Rogne,69,CB,silverrare,Norway,49,29,51,59,70,72,https://wefut.com/player/15/14380/thomas-rogne
Ryan Mason,69,CM,silverrare,England,69,66,71,69,61,60,https://wefut.com/player/15/13948/ryan-mason
Guirane N'Daw,69,CDM,silverrare,Senegal,46,59,63,62,70,83,https://wefut.com/player/15/13947/guirane-n-daw
Rolando Aarons,69,LM,silverrare,Jamaica,86,61,64,76,31,46,https://wefut.com/player/15/13946/rolando-aarons
Ryan Gauld,69,CAM,silverrare,Scotland,86,57,68,78,28,46,https://wefut.com/player/15/13945/ryan-gauld
Guido Burgstaller,69,LM,silverrare,Austria,77,69,64,72,30,80,https://wefut.com/player/15/13768/guido-burgstaller
Sebastian Mila,69,CAM,silverrare,Poland,39,62,77,62,33,60,https://wefut.com/player/15/13764/sebastian-mila
Nicolas Benezet,69,LM,silverrare,France,90,61,63,74,28,45,https://wefut.com/player/15/13617/nicolas-benezet
Ola Kamara,69,ST,silverrare,Norway,87,68,51,64,31,71,https://wefut.com/player/15/13614/ola-kamara
Chris Wood,69,ST,silverrare,New Zealand,63,72,62,69,32,71,https://wefut.com/player/15/13613/daniel-larsson
Yannick Djaló,69,RM,silverrare,Portugal,88,69,62,75,32,51,https://wefut.com/player/15/13424/yannick-djalo
Dani Quintana,69,CAM,silverrare,Spain,72,61,73,77,39,49,https://wefut.com/player/15/13337/dani-quintana
Fernando Meneses,69,RM,silverrare,Chile,90,61,63,75,50,56,https://wefut.com/player/15/13333/fernando-meneses
Sergio Escudero,69,CB,silverrare,Argentina,48,48,55,52,71,78,https://wefut.com/player/15/13329/sergio-escudero
Yannick Djaló,69,RM,silverrare,Portugal,88,69,62,75,32,51,https://wefut.com/player/15/13324/yannick-djalo
Javier Aníbal Elizondo,69,ST,silverrare,Argentina,61,72,60,67,40,65,https://wefut.com/player/15/13319/javier-anibal-elizondo
Ricardo Vaz Tê,69,RM,silverrare,Portugal,77,72,65,75,40,67,https://wefut.com/player/15/13318/ricardo-vaz-te
John Valoy,69,CM,silverrare,Colombia,85,56,60,69,67,81,https://wefut.com/player/15/13302/john-valoy
David Accam,69,ST,silverrare,Ghana,92,67,61,73,33,65,https://wefut.com/player/15/13301/david-accam
Rafał Wolski,69,CAM,silverrare,Poland,72,63,68,76,33,57,https://wefut.com/player/15/13293/rafal-wolski
Yaya Sanogo,69,ST,silverrare,France,75,65,53,64,30,68,https://wefut.com/player/15/13290/yaya-sanogo
Tareq Khattab,69,CB,silverrare,Jordan,59,33,44,37,66,84,https://wefut.com/player/15/11919/tareq-khattab
Gabriel Vargas,69,ST,silverrare,Chile,70,72,53,66,30,65,https://wefut.com/player/15/11336/gabriel-vargas
Ezequiel Rescaldani,69,ST,silverrare,Argentina,51,71,47,62,34,69,https://wefut.com/player/15/11163/ezequiel-rescaldani
Álvaro Ramos,69,ST,silverrare,Chile,91,66,54,72,36,61,https://wefut.com/player/15/11117/alvaro-ramos
John Valoy,69,CM,silverrare,Colombia,85,56,60,69,67,81,https://wefut.com/player/15/11047/john-valoy
Román Torres,69,CB,silverrare,Panama,57,44,48,45,69,78,https://wefut.com/player/15/11030/roman-torres
Dani Quintana,69,CAM,silverrare,Spain,72,61,73,77,39,49,https://wefut.com/player/15/10689/dani-quintana
Frank Acheampong,69,LW,silverrare,Ghana,92,66,58,71,27,63,https://wefut.com/player/15/10668/frank-acheampong
Claudio Pérez,69,CB,silverrare,Argentina,34,31,35,34,69,82,https://wefut.com/player/15/10554/claudio-perez
Richairo Živković,69,ST,silverrare,Netherlands,79,72,55,67,30,56,https://wefut.com/player/15/10432/richairo-zivkovic
Anthony Martial,69,ST,silverrare,France,87,67,47,70,28,59,https://wefut.com/player/15/10241/anthony-martial
Opa Nguette,69,LW,silverrare,France,92,62,61,70,28,57,https://wefut.com/player/15/10171/opa-nguette
David Accam,69,LM,silverrare,Ghana,92,67,61,73,33,65,https://wefut.com/player/15/10076/david-accam
Yasser Al Shahrani,69,RB,silverrare,Saudi Arabia,92,57,64,76,63,75,https://wefut.com/player/15/10009/yasser-al-shahrani
Ilir Azemi,69,ST,silverrare,Kosovo,65,66,51,66,29,73,https://wefut.com/player/15/9902/ilir-azemi
Jhon Córdoba,69,ST,silverrare,Colombia,78,68,57,68,33,78,https://wefut.com/player/15/9896/jhon-cordoba
Chisamba Lungu,69,RM,silverrare,Zambia,84,54,63,77,44,70,https://wefut.com/player/15/9795/chisamba-lungu
Darío Burbano,69,LM,silverrare,Colombia,88,68,61,76,32,59,https://wefut.com/player/15/9716/dario-burbano
Nawaf Al Abed,69,LM,silverrare,Saudi Arabia,88,71,64,71,38,64,https://wefut.com/player/15/9516/nawaf-al-abed
Juan Cazares,69,CAM,silverrare,Ecuador,90,58,67,74,44,43,https://wefut.com/player/15/9395/juan-cazares
Vitaliy Dyakov,69,CB,silverrare,Russia,65,57,47,45,70,74,https://wefut.com/player/15/9305/vitaliy-dyakov
