Name,Rtg,Pos,Card,Nation,PAC,SHO,PAS,DRI,DEF,PHY,Link
Paul-Georges Ntep,79,LM,goldrare,France,91,77,74,83,26,73,https://wefut.com/player/16/7071/paul-georges-ntep
Jesús Gámez,79,RB,goldrare,Spain,72,51,65,67,82,85,https://wefut.com/player/16/16002/jesus-gamez
Juan Jesus,79,CB,goldrare,Brazil,80,33,51,58,80,84,https://wefut.com/player/16/6865/juan-jesus
Nacer Chadli,79,LM,goldrare,Belgium,79,76,76,79,45,78,https://wefut.com/player/16/6807/nacer-chadli
Cristian Tello,79,RW,goldrare,Spain,92,72,73,82,24,62,https://wefut.com/player/16/6747/cristian-tello
Ross Barkley,79,CAM,goldrare,England,78,72,75,81,56,74,https://wefut.com/player/16/6440/ross-barkley
Vincent Aboubakar,79,ST,goldrare,Cameroon,85,80,68,75,26,81,https://wefut.com/player/16/6410/vincent-aboubakar
Alex Oxlade-Chamberlain,79,RM,goldrare,England,89,72,73,84,42,70,https://wefut.com/player/16/6339/alex-oxlade-chamberlain
Rodrigo,79,ST,goldrare,Spain,84,78,70,80,33,71,https://wefut.com/player/16/6238/rodrigo
Enzo Pérez,79,CM,goldrare,Argentina,77,72,75,79,76,82,https://wefut.com/player/16/6036/enzo-perez
Teófilo Gutiérrez,79,ST,goldrare,Colombia,74,80,71,80,26,76,https://wefut.com/player/16/6030/teofilo-gutierrez
Montoya,79,RB,goldrare,Spain,86,50,72,76,76,76,https://wefut.com/player/16/5895/montoya
Mário Fernandes,79,RB,goldrare,Brazil,81,59,71,70,81,77,https://wefut.com/player/16/5734/mario-fernandes
Romain Hamouma,79,RM,goldrare,France,83,80,79,81,45,66,https://wefut.com/player/16/5534/romain-hamouma
Ciro Immobile,79,ST,goldrare,Italy,74,81,61,76,35,74,https://wefut.com/player/16/5446/ciro-immobile
Lamine Sané,79,CB,goldrare,Senegal,70,44,63,66,80,78,https://wefut.com/player/16/5434/lamine-sane
Chris Smalling,79,CB,goldrare,England,76,26,55,61,83,76,https://wefut.com/player/16/4952/chris-smalling
Bas Dost,79,ST,goldrare,Netherlands,60,82,51,52,40,74,https://wefut.com/player/16/4728/bas-dost
Seydou Doumbia,79,ST,goldrare,Ivory Coast,91,79,68,79,39,71,https://wefut.com/player/16/4609/seydou-doumbia
Kyle Walker,79,RB,goldrare,England,90,63,72,73,77,80,https://wefut.com/player/16/4593/kyle-walker
Jefferson,79,LB,goldrare,Brazil,82,71,76,77,76,79,https://wefut.com/player/16/4536/jefferson
Steven N'Zonzi,79,CDM,goldrare,France,69,57,73,76,77,83,https://wefut.com/player/16/4517/steven-n-zonzi
Marlos,79,CAM,goldrare,Brazil,83,75,73,86,48,63,https://wefut.com/player/16/4492/marlos
Artem Dzyuba,79,ST,goldrare,Russia,72,78,70,67,30,85,https://wefut.com/player/16/4475/artem-dzyuba
Kwadwo Asamoah,79,LM,goldrare,Ghana,82,76,76,83,72,79,https://wefut.com/player/16/4348/kwadwo-asamoah
Mauro Icardi,79,ST,goldrare,Argentina,79,79,59,74,26,72,https://wefut.com/player/16/7028/mauro-icardi
Aleksandar Kolarov,79,LB,goldrare,Serbia,68,69,78,76,81,79,https://wefut.com/player/16/4140/aleksandar-kolarov
Kyriakos Papadopoulos,79,CB,goldrare,Greece,65,45,52,50,78,84,https://wefut.com/player/16/4029/kyriakos-papadopoulos
Fernando,79,CDM,goldrare,Brazil,67,61,68,68,81,82,https://wefut.com/player/16/3954/fernando
Angelo Ogbonna,79,CB,goldrare,Italy,73,40,48,57,83,80,https://wefut.com/player/16/3898/angelo-ogbonna
Jordan Henderson,79,CM,goldrare,England,74,70,81,75,70,79,https://wefut.com/player/16/3865/jordan-henderson
Claudio Beauvue,79,ST,goldrare,France,89,78,70,80,44,61,https://wefut.com/player/16/3727/claudio-beauvue
Max Gradel,79,LW,goldrare,Ivory Coast,88,74,71,82,44,60,https://wefut.com/player/16/3723/max-gradel
Luiz Adriano,79,ST,goldrare,Brazil,78,82,59,77,30,69,https://wefut.com/player/16/3552/luiz-adriano
Rhodolfo,79,CB,goldrare,Brazil,53,53,57,57,82,82,https://wefut.com/player/16/3535/rhodolfo
Emiliano Insua,79,LB,goldrare,Argentina,78,73,72,74,81,79,https://wefut.com/player/16/3432/emiliano-insua
Adel Taarabt,79,CAM,goldrare,Morocco,74,73,78,84,32,62,https://wefut.com/player/16/3415/adel-taarabt
Jeremain Lens,79,LW,goldrare,Netherlands,84,76,76,82,32,70,https://wefut.com/player/16/3343/jeremain-lens
Granero,79,CM,goldrare,Spain,66,71,84,77,64,69,https://wefut.com/player/16/3288/granero
Pedro León,79,RM,goldrare,Spain,75,74,86,81,41,58,https://wefut.com/player/16/2910/pedro-leon
Felipe Caicedo,79,ST,goldrare,Ecuador,75,78,63,76,47,84,https://wefut.com/player/16/2907/felipe-caicedo
Zlatko Junuzović,79,CM,goldrare,Austria,77,73,83,80,70,74,https://wefut.com/player/16/2831/zlatko-junuzovic
Davide Astori,79,CB,goldrare,Italy,68,36,45,51,82,78,https://wefut.com/player/16/2802/davide-astori
Cheick Tioté,79,CDM,goldrare,Ivory Coast,72,57,67,72,79,88,https://wefut.com/player/16/2566/cheick-tiote
Giovani dos Santos,79,ST,goldrare,Mexico,86,81,69,87,29,53,https://wefut.com/player/16/2534/giovani-dos-santos
Erik Lamela,79,RM,goldrare,Argentina,80,77,78,84,32,57,https://wefut.com/player/16/2533/erik-lamela
Micah Richards,79,CB,goldrare,England,76,51,61,66,78,85,https://wefut.com/player/16/2478/micah-richards
Yohan Cabaye,79,CDM,goldrare,France,67,76,82,78,72,73,https://wefut.com/player/16/2317/yohan-cabaye
Antonio Valencia,79,RM,goldrare,Ecuador,81,68,77,80,62,75,https://wefut.com/player/16/2309/antonio-valencia
Franco Di Santo,79,ST,goldrare,Argentina,76,80,66,76,33,76,https://wefut.com/player/16/4251/franco-di-santo
Danny Welbeck,79,RB,goldrare,Serbia,77,68,71,76,80,78,https://wefut.com/player/16/2269/dusan-basta
Gabriel Paletta,79,CB,goldrare,Italy,54,34,43,44,83,79,https://wefut.com/player/16/2167/gabriel-paletta
Stefan Radu,79,LB,goldrare,Romania,78,56,59,67,84,78,https://wefut.com/player/16/2127/stefan-radu
Adriano,79,LB,goldrare,Brazil,76,71,77,82,77,72,https://wefut.com/player/16/2045/adriano
Bacary Sagna,79,RB,goldrare,France,72,53,66,74,82,77,https://wefut.com/player/16/1972/bacary-sagna
Younès Kaboul,79,CB,goldrare,France,67,44,58,56,79,81,https://wefut.com/player/16/1971/younes-kaboul
Hatem Ben Arfa,79,RM,goldrare,France,78,79,78,86,35,71,https://wefut.com/player/16/1819/hatem-ben-arfa
Fabio Quagliarella,79,ST,goldrare,Italy,73,85,71,77,24,68,https://wefut.com/player/16/1778/fabio-quagliarella
Andreas Granqvist,79,CB,goldrare,Sweden,48,61,58,54,82,78,https://wefut.com/player/16/1617/andreas-granqvist
Amaya,79,CB,goldrare,Spain,44,27,52,45,82,82,https://wefut.com/player/16/859/amaya
Bruno Alves,79,CB,goldrare,Portugal,68,70,68,69,80,84,https://wefut.com/player/16/827/bruno-alves
Obafemi Martins,79,ST,goldrare,Nigeria,91,77,67,79,33,72,https://wefut.com/player/16/794/obafemi-martins
Felipe Melo,79,CDM,goldrare,Brazil,73,71,74,74,79,84,https://wefut.com/player/16/733/felipe-melo
Mehmet Topal,79,CDM,goldrare,Turkey,69,66,66,69,81,83,https://wefut.com/player/16/669/mehmet-topal
Burak Yılmaz,79,ST,goldrare,Turkey,86,80,69,73,34,80,https://wefut.com/player/16/665/burak-yilmaz
Alexander Meier,79,ST,goldrare,Germany,54,83,77,71,52,75,https://wefut.com/player/16/633/alexander-meier
Antonio Di Natale,79,ST,goldrare,Italy,78,82,81,84,26,57,https://wefut.com/player/16/620/antonio-di-natale
Alberto Aquilani,79,CM,goldrare,Italy,57,74,83,78,62,69,https://wefut.com/player/16/485/alberto-aquilani
Emmanuel Adebayor,79,ST,goldrare,Togo,72,78,68,76,31,77,https://wefut.com/player/16/399/emmanuel-adebayor
Jermain Defoe,79,ST,goldrare,England,77,85,61,79,25,66,https://wefut.com/player/16/336/jermain-defoe
Fernando Torres,79,ST,goldrare,Spain,78,78,70,78,28,70,https://wefut.com/player/16/304/fernando-torres
Kevin Kurányi,79,ST,goldrare,Germany,70,78,66,68,35,81,https://wefut.com/player/16/293/kevin-kuranyi
Philippe Mexès,79,CB,goldrare,France,71,52,55,62,80,79,https://wefut.com/player/16/238/philippe-mexes
Samuel Eto'o,79,ST,goldrare,Cameroon,74,80,71,80,36,71,https://wefut.com/player/16/103/samuel-eto-o
Óliver Torres,79,CM,gold,Spain,74,60,77,84,42,46,https://wefut.com/player/16/21283/oliver-torres
João Mário,79,RM,gold,Portugal,76,72,79,81,69,71,https://wefut.com/player/16/21280/joao-mario
Mario Suárez,79,CM,gold,Spain,63,68,77,73,77,81,https://wefut.com/player/16/20853/mario-suarez
André Ayew,79,RM,gold,Ghana,78,73,75,81,63,76,https://wefut.com/player/16/20707/andre-ayew
Cristian Ansaldi,79,LB,gold,Argentina,84,59,72,73,77,73,https://wefut.com/player/16/20519/cristian-ansaldi
Kévin Gameiro,79,ST,gold,France,80,79,75,78,35,68,https://wefut.com/player/16/20517/kevin-gameiro
Luciano Vietto,79,ST,gold,Argentina,79,79,72,85,36,64,https://wefut.com/player/16/20516/luciano-vietto
Alexandre Song,79,CDM,gold,Cameroon,70,58,69,70,77,83,https://wefut.com/player/16/20515/alexandre-song
Jonathas,79,ST,gold,Brazil,74,81,58,73,31,81,https://wefut.com/player/16/20510/jonathas
Adem Ljajić,79,LW,gold,Serbia,80,78,77,82,32,61,https://wefut.com/player/16/20322/adem-ljajic
Iago Falqué,79,RW,gold,Spain,80,72,74,85,33,56,https://wefut.com/player/16/20320/iago-falque
Franco Vázquez,79,CF,gold,Italy,69,76,78,82,42,70,https://wefut.com/player/16/20319/franco-vazquez
Leo Baptistao,79,ST,gold,Brazil,77,76,69,83,26,61,https://wefut.com/player/16/19855/leo-baptistao
Fabricio Coloccini,79,CB,gold,Argentina,66,53,64,62,79,76,https://wefut.com/player/16/19853/fabricio-coloccini
Adem Ljajić,79,LW,gold,Serbia,80,78,77,82,32,61,https://wefut.com/player/16/18384/adem-ljajic
Leo Baptistao,79,ST,gold,Brazil,77,76,69,83,26,61,https://wefut.com/player/16/18382/leo-baptistao
Samuel Umtiti,79,CB,gold,France,74,62,67,70,80,79,https://wefut.com/player/16/18380/samuel-umtiti
Alexandre Song,79,CDM,gold,Cameroon,70,58,69,70,77,83,https://wefut.com/player/16/18379/alexandre-song
Rémy Cabella,79,CAM,gold,France,82,73,77,85,56,56,https://wefut.com/player/16/18376/remy-cabella
Sebastian Rode,79,CDM,gold,Germany,76,62,72,74,79,78,https://wefut.com/player/16/18375/sebastian-rode
Aïssa Mandi,79,CB,gold,Algeria,71,46,74,68,82,72,https://wefut.com/player/16/18373/aissa-mandi
Reyes,79,RM,gold,Spain,72,73,81,84,28,58,https://wefut.com/player/16/18371/reyes
Michael Krohn-Dehli,79,CM,gold,Denmark,70,68,81,78,58,71,https://wefut.com/player/16/16811/michael-krohn-dehli
Hilton,79,CB,gold,Brazil,65,54,68,68,82,77,https://wefut.com/player/16/16809/hilton
Frank Lampard,79,CM,goldrare,England,34,82,82,75,62,71,https://wefut.com/player/16/76/frank-lampard
Francis Coquelin,79,CDM,gold,France,71,54,72,77,76,79,https://wefut.com/player/16/16659/francis-coquelin
Reyes,79,RM,gold,Spain,72,73,81,84,28,58,https://wefut.com/player/16/16654/reyes
Jonathas,79,ST,gold,Brazil,74,81,58,73,31,81,https://wefut.com/player/16/16644/jonathas
Pontus Wernbloom,79,CDM,gold,Sweden,60,68,67,67,80,85,https://wefut.com/player/16/16172/pontus-wernbloom
Jeison Murillo,79,CB,gold,Colombia,75,40,60,67,81,78,https://wefut.com/player/16/16164/jeison-murillo
Marcano,79,CB,gold,Spain,69,50,67,63,82,78,https://wefut.com/player/16/16163/marcano
José María Giménez,79,CB,gold,Uruguay,69,45,50,50,82,82,https://wefut.com/player/16/16004/jose-maria-gimenez
Oğuzhan Özyakup,79,CM,gold,Turkey,77,75,83,82,58,71,https://wefut.com/player/16/16000/oguzhan-ozyakup
Serdar Tasci,79,CB,gold,Germany,66,41,64,66,81,72,https://wefut.com/player/16/15905/serdar-tasci
Diego Perotti,79,LW,gold,Argentina,82,70,77,84,32,60,https://wefut.com/player/16/15904/diego-perotti
Wahbi Khazri,79,CAM,gold,Tunisia,74,78,79,79,43,67,https://wefut.com/player/16/15903/wahbi-khazri
Mario Suárez,79,CM,gold,Spain,63,68,77,73,77,81,https://wefut.com/player/16/15902/mario-suarez
Eder,79,CF,gold,Italy,85,78,73,81,25,61,https://wefut.com/player/16/15898/eder
Gonzalo Castro,79,LW,gold,Uruguay,81,74,73,82,37,59,https://wefut.com/player/16/14913/gonzalo-castro
Augusto Fernández,79,CM,gold,Argentina,71,71,77,79,57,67,https://wefut.com/player/16/14783/augusto-fernandez
Bernardo Silva,79,RM,gold,Portugal,79,68,77,82,45,60,https://wefut.com/player/16/11029/bernardo-silva
Federico Mancuello,79,CM,gold,Argentina,76,74,80,78,60,76,https://wefut.com/player/16/10452/federico-mancuello
Óliver Torres,79,CAM,gold,Spain,74,60,77,84,42,46,https://wefut.com/player/16/8676/oliver-torres
Franco Vázquez,79,CF,gold,Italy,69,76,78,82,42,70,https://wefut.com/player/16/8327/franco-vazquez
Luciano Vietto,79,ST,gold,Argentina,79,79,72,85,36,64,https://wefut.com/player/16/8316/luciano-vietto
Manu Trigueros,79,CM,gold,Spain,69,69,79,76,67,66,https://wefut.com/player/16/8270/manu-trigueros
Leo Baptistao,79,ST,gold,Brazil,77,76,69,83,26,61,https://wefut.com/player/16/8144/leo-baptistao
Samuel Umtiti,79,CB,gold,France,74,62,67,70,80,79,https://wefut.com/player/16/8070/samuel-umtiti
Bernat,79,LB,gold,Spain,81,60,76,82,78,67,https://wefut.com/player/16/7935/bernat
Rubén Pardo,79,CM,gold,Spain,73,63,81,80,58,60,https://wefut.com/player/16/7820/ruben-pardo
Davy Klaassen,79,CAM,gold,Netherlands,73,77,73,75,65,78,https://wefut.com/player/16/7527/davy-klaassen
Rafinha,79,CM,gold,Brazil,76,73,76,85,63,67,https://wefut.com/player/16/7029/rafinha
Aïssa Mandi,79,RB,gold,Algeria,71,46,74,68,82,72,https://wefut.com/player/16/6967/aissa-mandi
Sebastian Rode,79,CDM,gold,Germany,76,62,72,74,79,78,https://wefut.com/player/16/6719/sebastian-rode
Dušan Tadić,79,LM,gold,Serbia,74,69,80,83,37,66,https://wefut.com/player/16/6506/dusan-tadic
Pizzi,79,CAM,gold,Portugal,82,72,79,81,58,66,https://wefut.com/player/16/6147/pizzi
Dejan Lovren,79,CB,gold,Croatia,56,40,60,63,80,79,https://wefut.com/player/16/5968/dejan-lovren
Wahbi Khazri,79,CAM,gold,Tunisia,74,78,79,79,43,67,https://wefut.com/player/16/5921/wahbi-khazri
Rémy Cabella,79,CAM,gold,France,82,73,77,85,56,56,https://wefut.com/player/16/5725/remy-cabella
Mario Gaspar,79,RB,gold,Spain,80,58,70,71,80,78,https://wefut.com/player/16/5553/mario-gaspar
Fabián Orellana,79,RW,gold,Chile,82,72,73,85,31,53,https://wefut.com/player/16/5466/fabian-orellana
Illarramendi,79,CM,gold,Spain,66,62,79,77,74,70,https://wefut.com/player/16/5122/illarramendi
Adem Ljajić,79,LW,gold,Serbia,80,78,77,82,32,61,https://wefut.com/player/16/5099/adem-ljajic
Canales,79,CAM,gold,Spain,72,74,80,80,26,63,https://wefut.com/player/16/5041/canales
Iago Falqué,79,RW,gold,Spain,80,72,74,85,33,56,https://wefut.com/player/16/5037/iago-falque
Balenziaga,79,LB,gold,Spain,80,48,72,75,79,78,https://wefut.com/player/16/5028/balenziaga
Luuk de Jong,79,ST,gold,Netherlands,63,77,70,74,42,72,https://wefut.com/player/16/4935/luuk-de-jong
Alan Dzagoev,79,LM,gold,Russia,74,75,78,79,46,69,https://wefut.com/player/16/4490/alan-dzagoev
Lars Stindl,79,CAM,gold,Germany,70,79,77,77,64,72,https://wefut.com/player/16/4402/lars-stindl
Diego Perotti,79,LW,gold,Argentina,82,70,77,84,32,60,https://wefut.com/player/16/3913/diego-perotti
Eder,79,LW,gold,Italy,85,78,73,81,25,61,https://wefut.com/player/16/3329/eder
Serdar Tasci,79,CB,gold,Germany,66,41,64,66,81,72,https://wefut.com/player/16/3161/serdar-tasci
Matija Nastasić,79,CB,gold,Serbia,70,31,55,51,82,74,https://wefut.com/player/16/8002/matija-nastasic
Kévin Gameiro,79,ST,gold,France,80,79,75,78,35,68,https://wefut.com/player/16/3024/kevin-gameiro
André Ayew,79,LM,gold,Ghana,78,73,75,81,63,76,https://wefut.com/player/16/3019/andre-ayew
Lucas Leiva,79,CDM,gold,Brazil,56,40,70,71,79,76,https://wefut.com/player/16/2977/lucas-leiva
Gonzalo Castro,79,LW,gold,Uruguay,81,74,73,82,37,59,https://wefut.com/player/16/2885/gonzalo-castro
Héctor Moreno,79,CB,gold,Mexico,67,43,62,62,81,76,https://wefut.com/player/16/2824/hector-moreno
Cristian Ansaldi,79,LB,gold,Argentina,84,59,72,73,77,73,https://wefut.com/player/16/2813/cristian-ansaldi
Carlos Martínez,79,RB,gold,Spain,71,52,71,68,80,78,https://wefut.com/player/16/2715/carlos-martinez
Mario Suárez,79,CM,gold,Spain,63,68,77,73,77,81,https://wefut.com/player/16/2589/mario-suarez
Nicolás Pareja,79,CB,gold,Argentina,66,60,67,63,80,77,https://wefut.com/player/16/2162/nicolas-pareja
Andrea Raggi,79,CB,gold,Italy,61,53,65,64,81,76,https://wefut.com/player/16/1970/andrea-raggi
Agirretxe,79,ST,gold,Spain,60,76,60,78,45,75,https://wefut.com/player/16/1830/agirretxe
Alexandre Song,79,CDM,gold,Cameroon,70,58,69,70,77,83,https://wefut.com/player/16/1657/alexandre-song
Rio Mavuba,79,CDM,gold,France,63,52,72,72,77,76,https://wefut.com/player/16/1347/rio-mavuba
Christophe Jallet,79,RB,gold,France,74,66,77,73,78,77,https://wefut.com/player/16/1344/christophe-jallet
Vasiliy Berezutskiy,79,CB,gold,Russia,52,39,61,47,82,81,https://wefut.com/player/16/1238/vasiliy-berezutskiy
Alexandr Samedov,79,RM,gold,Russia,81,72,80,78,50,71,https://wefut.com/player/16/1225/alexandr-samedov
Soldado,79,ST,gold,Spain,70,79,69,77,42,73,https://wefut.com/player/16/1198/soldado
Diego Milito,79,ST,gold,Argentina,68,77,70,78,26,65,https://wefut.com/player/16/1037/diego-milito
Emir Spahić,79,CB,gold,Bosnia Herzegovina,56,40,56,46,82,74,https://wefut.com/player/16/1015/emir-spahic
Joleon Lescott,79,CB,gold,England,53,51,58,59,81,80,https://wefut.com/player/16/872/joleon-lescott
Daniel Baier,79,CDM,gold,Germany,68,59,78,77,75,71,https://wefut.com/player/16/779/daniel-baier
Diego,79,CAM,gold,Brazil,74,72,76,82,34,61,https://wefut.com/player/16/747/diego
Rubén Castro,79,ST,gold,Spain,83,79,64,83,22,62,https://wefut.com/player/16/589/ruben-castro
Maxwell,79,LB,gold,Brazil,73,68,79,79,79,74,https://wefut.com/player/16/408/maxwell
Fabricio Coloccini,79,CB,gold,Argentina,66,53,64,62,79,76,https://wefut.com/player/16/289/fabricio-coloccini
Joaquín,79,RM,gold,Spain,76,72,82,82,38,61,https://wefut.com/player/16/254/joaquin
Seydou Keita,79,CDM,gold,Mali,67,65,71,70,77,76,https://wefut.com/player/16/127/seydou-keita
Gareth Barry,79,CDM,gold,England,42,65,80,66,80,78,https://wefut.com/player/16/84/gareth-barry
Ádám Szalai,78,ST,imotm,Hungary,63,76,65,74,42,80,https://wefut.com/player/16/18103/adam-szalai
Abel Hernández,78,ST,imotm,Uruguay,93,82,63,79,35,72,https://wefut.com/player/16/18102/abel-hernandez
Christian Cueva,78,CAM,imotm,Peru,82,65,75,82,40,45,https://wefut.com/player/16/18100/christian-cueva
Rafael Márquez,78,CB,imotm,Mexico,35,50,60,52,82,70,https://wefut.com/player/16/18078/rafael-marquez
Josef Alexander Martínez,78,CF,imotm,Venezuela,91,78,76,87,21,72,https://wefut.com/player/16/18077/josef-alexander-martinez
Wissam Ben Yedder,78,ST,pink,France,82,78,77,83,34,64,https://wefut.com/player/16/19900/wissam-ben-yedder
Gylfi Sigurðsson,78,CAM,pink,Iceland,67,80,80,75,52,67,https://wefut.com/player/16/19891/gylfi-sigurdsson
Daniel Ayala,78,CB,goldif,Spain,67,39,57,62,81,78,https://wefut.com/player/16/20894/daniel-ayala
Marçal,78,LB,goldif,Brazil,81,61,72,78,75,76,https://wefut.com/player/16/20879/marcal
Christian Gytkjær,78,ST,goldif,Denmark,74,83,65,75,30,74,https://wefut.com/player/16/20542/christian-gytkjaer
Fabián Castillo,78,LW,goldif,Colombia,94,72,70,84,46,66,https://wefut.com/player/16/19867/fabian-castillo
Ivan Kovačec,78,LM,goldif,Croatia,77,82,75,74,33,77,https://wefut.com/player/16/18426/ivan-kovacec
Florin Andone,78,ST,goldif,Romania,79,83,60,76,23,80,https://wefut.com/player/16/17833/florin-andone
Milton Casco,78,LB,goldif,Argentina,88,70,70,76,75,77,https://wefut.com/player/16/17311/milton-casco
Danilo D'Ambrosio,78,RB,goldif,Italy,80,60,70,73,76,78,https://wefut.com/player/16/17087/danilo-d-ambrosio
Koo Ja Cheol,78,CAM,goldif,Korea Republic,75,80,75,82,56,70,https://wefut.com/player/16/17045/koo-ja-cheol
Theofanis Gekas,78,ST,goldif,Greece,69,80,65,70,32,71,https://wefut.com/player/16/16874/theofanis-gekas
Sergi Darder,78,CM,goldif,Spain,59,60,75,75,75,70,https://wefut.com/player/16/16859/sergi-darder
Christian Schulz,78,CB,goldif,Germany,61,55,70,60,80,75,https://wefut.com/player/16/16857/christian-schulz
Gurpegi,79,CB,gold,Spain,51,55,65,56,78,80,https://wefut.com/player/16/501/gurpegi
Troy Deeney,78,ST,goldif,England,73,82,60,70,30,86,https://wefut.com/player/16/16557/troy-deeney
Jamie Vardy,78,ST,goldif,England,92,80,65,76,46,80,https://wefut.com/player/16/16092/jamie-vardy
Bryan Dabo,78,CM,goldif,France,76,76,75,76,77,80,https://wefut.com/player/16/15926/bryan-dabo
Carlos Sánchez,78,RM,goldif,Uruguay,91,80,78,78,45,75,https://wefut.com/player/16/15322/carlos-sanchez
James Collins,78,CB,goldif,Wales,43,51,56,47,80,81,https://wefut.com/player/16/14761/james-collins
Mathieu Dossevi,78,LM,goldif,Togo,82,72,77,81,38,65,https://wefut.com/player/16/14740/mathieu-dossevi
Aleksandar Mitrović,78,ST,goldif,Serbia,65,82,60,70,25,78,https://wefut.com/player/16/14618/aleksandar-mitrovic
